user_id,region,age_group,interacted
88b04daa-f57e-495b-b685-2aa59fe94661,Norte,56-65,0
e7504aa7-cc5e-48ec-80cd-a1015dcf9276,Norte,18-25,0
e18d47ea-7ac8-4c24-99c1-78f16a5bd262,Centro,18-25,0
4385309c-0412-4bc3-9356-6ff5568c8aed,Lisboa,65+,0
d1aa0e40-7ab5-4458-831d-ff10f0faf4be,Alentejo,18-25,0
8af4bf40-2e57-4d72-a6a3-5a4315393073,Lisboa,18-25,1
aa6f08d7-a5a8-4e68-94d4-6dff3e7834dc,Algarve,18-25,0
e5f6e773-2952-4c98-a4e4-bbfc9b5e1985,Centro,65+,0
92096fe2-16a2-4e13-b58b-be6667ffe623,Norte,65+,0
73838a12-89f8-4d99-a61f-b89e7f995c95,Alentejo,46-55,0
b464aa4c-9adf-4803-a5c0-3d92e6978abb,Norte,36-45,0
9acbdfaa-0cb0-41c6-836b-5bd5bf9aa908,Norte,65+,0
7529ab21-2927-49e2-97cd-7ac0abc7c5c0,Centro,65+,0
fe2c3c21-3c76-4552-811e-7258c90b0405,Norte,56-65,0
5aebb4b4-4f9c-437c-815c-c988c9c87038,Lisboa,56-65,0
3b7bd8f0-f927-4404-ae58-c8cc8a772281,Norte,65+,0
be129dc8-f55f-4710-8f8e-65d4cc0b8859,Centro,36-45,0
d7c7a064-8311-4584-ae60-40c76ea03815,Lisboa,65+,0
bcfb7f40-551b-43ae-98cb-7e90ab4e38b6,Lisboa,65+,0
84046bd3-e357-4dd1-af4a-b3d854470fe3,Azores,18-25,0
aadfbcc5-4243-493e-bbbd-b19b3a89056c,Norte,18-25,0
4cd3b67f-9ea9-49a7-8f7e-007fa5c7044f,Lisboa,26-35,0
acf97248-7809-45ca-a89a-b9620ac4f075,Norte,46-55,0
377ed255-c8ce-4a62-ad02-b965b21fbc09,Centro,65+,0
7e198f46-a2a6-4e9f-8f42-d32a91ccf76d,Azores,46-55,0
6d15d2da-e317-44f5-81cd-ca25773836b9,Lisboa,65+,0
b92e5f78-dbbc-4560-8792-ac5b64660229,Centro,46-55,0
3800fe78-10bd-48ce-9a76-69521a7395b4,Norte,46-55,0
abc115bb-d723-4bf2-b9ae-bb5d90e87811,Lisboa,56-65,0
23f11471-7fbd-450b-9468-c2474b5bc9a2,Norte,26-35,0
988780f8-a827-43be-80c4-93dda3c6f546,Lisboa,36-45,0
2263c2c1-912e-47dc-9d75-8b3c82085578,Lisboa,46-55,0
264506e1-c9e9-4957-9c26-8f30eea09a04,Lisboa,36-45,0
7f766825-e2c2-47ff-a3b3-f0afc8b04a3f,Norte,18-25,0
5e5fc67d-d275-4bd9-84b8-ed1fcd922b7f,Norte,18-25,0
c9f69546-4abc-4566-9ce0-205b4435c7b3,Algarve,65+,0
010d1be1-c781-4701-9a9b-f6fda1f9739a,Azores,65+,0
5c9caa11-73d5-4137-b136-d2674be71d82,Centro,56-65,0
5797e5f3-d72f-45d5-bd15-b1f80d7f040c,Norte,46-55,0
7c0c5efa-c87e-40f8-a68b-450fa4e9ecaf,Azores,56-65,0
26473da9-1287-4947-a494-fdec5be6bceb,Lisboa,65+,0
e87a2831-8d02-4450-89aa-46cdab37a2c8,Norte,18-25,0
661f6d15-0dfd-407f-a0a8-cfb9f4c81539,Norte,46-55,0
ccd6ba43-f164-4103-af6f-94db348ddfbc,Norte,56-65,1
87fda031-5f19-4666-9e73-1f60ce517fe2,Norte,36-45,0
5be01edb-3620-4564-9307-c6ece843c69c,Norte,56-65,0
a199099e-c246-4019-8b1f-aa5cfb8c346d,Lisboa,65+,0
b51c39ab-68cb-4e74-878d-d51c346b6d5d,Lisboa,65+,0
b5338b82-9dd5-4d61-8440-0ab120f6969a,Centro,18-25,0
0eadeb5a-387e-4ad7-958a-55ff72a77694,Centro,65+,0
970917c9-150c-49de-9936-12bdea580785,Centro,18-25,0
b7661566-f902-428e-beb5-ab655d73bd5d,Azores,65+,0
f1672d49-173c-4e2a-8912-5a5c940538d3,Lisboa,18-25,0
e2e5703f-c564-459c-a191-78f5eac48401,Norte,36-45,0
eca1604c-7f2b-4421-bbf7-a3da9ea2bc66,Lisboa,36-45,0
c1c2f94d-8937-4377-b70f-bdf259972fbd,Centro,18-25,0
5cda80cf-40e4-49f8-9d33-fa5231323fe5,Norte,46-55,0
7b3eac2c-9fb1-4bd9-a872-d51cc33c29dd,Lisboa,65+,0
cc2e9cf1-7afd-4a31-afa0-98034ef69df3,Norte,36-45,0
c91a2b69-0fec-4ce7-89a4-9f49b2631d0d,Norte,65+,0
a05b2ad9-3841-4eb8-87ce-ee74484067e4,Centro,46-55,0
6a2d904f-9383-496c-ba77-bc58a5d0d4ce,Lisboa,26-35,0
83ea5ab4-9564-4962-bdd0-a20c283398a4,Norte,36-45,0
43783ed2-0684-46f4-8352-fbc685e0caa3,Centro,65+,1
0f5d2465-feb8-444d-aa7c-4210ba70054d,Norte,46-55,0
bf53c189-6376-44a2-9556-55637ac6e00f,Lisboa,36-45,0
73c77513-4bd4-45a8-aed0-121c4bb1895e,Algarve,46-55,0
db53ea31-f433-408f-bf42-2101f53aab48,Norte,56-65,0
012955a6-f5d2-4259-a955-80c063607c26,Alentejo,65+,0
c9f4f673-6c14-4e02-a799-55aa90fe831f,Centro,36-45,0
5c673a14-b0e7-4a30-826c-1c77b4a377f5,Azores,26-35,0
791f537b-c286-4d96-bc05-b3794de83f6f,Norte,65+,0
5beea7c9-9aba-40b8-9c6b-af1bd9782c10,Lisboa,56-65,0
df66c484-d03b-4678-8f00-e7c35ebca757,Lisboa,56-65,0
9fdb2962-5b65-4260-be6f-b8e5d3fe6e1b,Norte,36-45,0
a7e793d8-6564-420a-af1e-d78bbd165777,Lisboa,56-65,0
53687bd5-72b0-4a93-a23f-83111fa520e0,Algarve,46-55,0
559e5983-55b4-4e9e-bd4f-378f15227636,Norte,26-35,0
44b27e17-058d-4f28-8d1a-2dee2bfa01fc,Norte,36-45,0
7cbba1c1-11a6-4420-a6c4-f8a7f45d7150,Lisboa,36-45,1
639791bf-7dec-4f7f-ad17-72335f5204f0,Norte,46-55,0
63458948-4d1c-4ef4-aaaf-27b9fb925493,Norte,36-45,0
e0accc8c-7858-4c1d-ac7c-e969fd4e1d05,Centro,46-55,0
82b6fb8f-371f-48d6-adb7-a2e8db584792,Centro,18-25,0
ebfe9bd4-87ba-4532-9d2a-2b801415fd94,Lisboa,65+,0
1cab27ba-50cc-421c-bfcf-6305acdcf2a6,Lisboa,36-45,0
6481b44a-4474-4063-aeaa-bce7a9c3b376,Algarve,46-55,0
75ed3687-e805-43c9-8ede-36f000bf643b,Norte,56-65,0
9bb9d6f1-4c7b-40a7-9950-b0026ff0aad8,Centro,26-35,0
d52813bb-5d04-427f-8075-f90190c96a15,Centro,26-35,0
1d64dffa-76ba-42f1-9429-c5364ed43237,Lisboa,46-55,0
d00a0372-7b4d-409a-ba3b-c27f4810d723,Norte,65+,0
58ac9069-2701-418c-8715-2d0f4244bb95,Centro,65+,0
aa81c82e-b118-45ca-a100-350c6a2a53ec,Norte,18-25,0
0cb8fe99-586e-49ae-90ff-adb79f8ad915,Lisboa,56-65,0
3ed9f105-a4c4-4727-a6a7-db18c7342bd7,Centro,18-25,0
5bdfb54a-76fa-4875-8e8b-ad8f26f31b08,Lisboa,26-35,0
4ed4e26c-e008-4c78-a7bc-64300d43a7fd,Centro,65+,0
2efa57f2-82a1-4ec6-ab47-a7bcf6fa4f69,Lisboa,46-55,0
b39c290f-299e-41d8-9bbd-30ee01db9376,Norte,56-65,0
0020e69f-ae8a-4d87-b666-b30a40cbd7b6,Norte,56-65,0
c5d7d577-243e-45ed-8ee2-07f8ad25f930,Norte,18-25,1
dd256c27-5b16-4025-850a-94aeb6ec677b,Norte,56-65,0
b10d3e6a-8e38-40d2-b251-d2a1fcf280d6,Norte,36-45,0
3bfab6ad-cc7b-4506-86a0-026ff2a213c4,Lisboa,46-55,0
fd881cab-bc2f-403f-88d0-57c160e1fa75,Algarve,56-65,0
947bd14e-8a55-4a45-a8c1-3f008e717737,Lisboa,46-55,0
aa9ec89e-2007-4dff-bb69-ee3a8ac48070,Norte,65+,0
0bfc0936-aba7-4fcc-9612-5f915b43aa56,Madeira,65+,0
531f7605-ee2f-4f00-bccc-8e6a3c0b41e7,Centro,36-45,0
9c19706e-f27c-44d9-99ad-480fae9100d4,Lisboa,36-45,0
2c61f1c9-db47-4e80-96c5-9ab393989a8c,Alentejo,56-65,0
e5875f61-a7ca-4f3b-a7cb-651389059f4e,Madeira,46-55,0
caefcf5d-9c46-49cb-a10f-b1eca8d84380,Norte,46-55,0
0e303a44-2596-4894-be9f-2d6726b3cb56,Norte,46-55,0
cdeb177c-2dec-40aa-ba84-369c7ea04223,Centro,36-45,0
cfb3a41f-39b7-4a82-9e31-6b2fe738d8ed,Azores,65+,0
a88c5bc6-3ad2-4217-8729-ffb9137fb32d,Azores,18-25,0
8d794894-ffc0-40fa-af45-a0697da4ad28,Norte,26-35,0
d48cd977-65bf-44bd-9fdc-493ce2d0fa1b,Centro,65+,0
4cce4f29-9100-4028-86cc-27846e3646c4,Norte,46-55,0
7cab4a37-30f1-482a-ad5a-229d660cbdc1,Alentejo,36-45,1
6ae6a7f6-4e39-4e0a-93a7-5730ead559b8,Centro,26-35,0
30be48b4-97fc-4652-8dea-e72d5be709cf,Norte,18-25,0
2c7f7747-ecef-48a6-9636-a32d9e8c102e,Lisboa,46-55,0
ce700dd1-857c-46a2-bc97-d8ff619ce8d0,Centro,56-65,0
492e2a72-a518-4782-884c-254045ae8e56,Centro,18-25,0
b1fee3f9-419b-44d8-aca3-a1ecb3aa4d7a,Centro,46-55,0
2f11f080-ca9d-4ab4-9979-99ab5153340a,Lisboa,56-65,0
866d0ebd-275b-46a5-8e0b-0a1883aff6bd,Lisboa,46-55,0
4f4c9414-c85e-4c3d-8d0a-eaac3f1cbd83,Norte,56-65,0
7b91bfc6-3143-49c1-a533-c7f6e2f98511,Norte,26-35,0
fcab7b95-32f5-4b99-b493-b7111d1b48d0,Norte,36-45,0
61b28101-11f0-4712-9970-270faed08b23,Norte,65+,0
aa9a3dcc-8892-42b1-b5c0-624333e2484a,Norte,26-35,0
f9b0d281-fc2b-46ab-8910-944582fd3366,Centro,26-35,1
04c1c20b-947c-4d3e-b4a9-e48c11088252,Lisboa,46-55,0
59fee7ec-a2b2-4a77-ad6a-030c4892cdc1,Centro,56-65,0
4c8a10df-c619-45ce-a799-e042b88c71cf,Norte,65+,0
6134899a-6194-42c1-ac18-d7f7e984a744,Norte,65+,0
682891ef-428b-4412-94b1-638f9e87b2ae,Norte,65+,0
73971fcb-8b36-46fe-bfc8-b64320211478,Lisboa,65+,0
a7cf95d6-0c15-4e85-a287-adb541019c1d,Norte,36-45,0
1c4e49dd-fb3a-4aff-bedf-42628ecb8990,Norte,26-35,0
cf6efbf8-28dd-477a-a56e-5550fcc488c7,Alentejo,65+,0
dc962fe1-4d0e-4661-ad71-06e932497f5e,Norte,26-35,0
36e97639-a44d-4f9e-a91d-c03fcd7d3413,Norte,65+,0
214320b8-7385-4151-80f7-4b424c7a4691,Norte,26-35,0
4bc26a2f-f39c-4aad-9f11-b211eb8438fa,Alentejo,26-35,0
720b9e25-2ada-4ee5-897c-b398caaf62e4,Madeira,36-45,0
f5e2b9b8-1ca5-49fc-baf0-6cd272b81e92,Lisboa,46-55,0
898294a4-61d7-4943-9818-b69d8f9cbaba,Norte,26-35,0
7c2c2cf7-53e0-4706-8f8f-c712dc0ff446,Algarve,65+,0
95ae0f61-1e05-4cfc-a909-8ed4881a9f62,Alentejo,46-55,0
bf950850-9dde-4ae3-99cf-d910fec86544,Norte,56-65,0
78cf24c2-e3b7-4919-af14-fce47ffe2024,Norte,65+,0
1b58adb3-f865-49cb-9e13-a5402b8eef36,Norte,36-45,0
c3e0a89b-5c03-42e4-bca9-2a961ce08528,Norte,65+,0
7a8db872-3378-46eb-88bb-e5dbeffedba9,Centro,18-25,0
a272f997-f388-45b9-8d3d-209da10c7721,Norte,56-65,0
9c19b5a1-4384-40a8-abac-7c4b2780f373,Centro,56-65,0
335710fe-739b-4f81-b1c0-7af46ba836de,Lisboa,36-45,0
37c88396-a9fb-4b5b-a239-ed31ff3e7feb,Norte,65+,0
aaa0f532-b934-4040-a632-4cc98837b61a,Lisboa,56-65,0
d5816fab-f203-4edd-9438-24fc878f7064,Lisboa,36-45,1
ff6f8cb5-3dbe-47ca-a274-ac37d594ce0c,Alentejo,18-25,0
9e595c3b-dcb7-4f78-895b-fb6ae310f952,Centro,46-55,0
ebb6c172-49ad-4a68-9bdb-82dc5eec1ccf,Norte,65+,0
03f1dde5-3f73-4152-b3e5-6f5a1cd6604b,Centro,26-35,0
197f46f2-7545-4626-9680-0bb922b26f1e,Norte,46-55,0
670cdaf0-563e-4215-b566-02fea4b7fb5c,Norte,65+,0
39508238-c3e8-4722-92b5-dd0fca27064f,Lisboa,65+,0
64a37c12-793d-4cfa-a331-44916faaf1f0,Lisboa,26-35,0
cb5c520b-f511-4b61-bb1a-f42b1b83722b,Norte,46-55,0
1616be1b-aa9c-471e-a029-b6212ecde4ff,Lisboa,46-55,0
19b65675-ba6a-4d69-afa9-eae807777ff2,Norte,18-25,0
83eecff9-7042-48e0-ba00-dd1aa7c8e36a,Centro,26-35,0
d632030d-c6b3-45f3-be44-3892ac9874ac,Alentejo,26-35,0
8446e463-2666-4566-9e46-73067587801d,Lisboa,26-35,0
3d1e6393-7f88-4b5d-a78a-357337860318,Algarve,65+,0
1fd7500f-fcc5-4461-be51-178038ab51ef,Norte,18-25,0
a735feaa-dff0-446c-af85-eadeb1d97f1b,Norte,56-65,0
5c543022-3909-484d-b4de-f798f5eab95b,Alentejo,26-35,0
3e34f3fd-b1e4-43c6-94de-e82d19246f06,Lisboa,65+,0
f2147950-7c7d-400f-aae1-7d7ed57bbec6,Centro,65+,0
5726d0c5-9e5f-42cd-91a9-997b797bdb13,Centro,36-45,0
bc8da27a-8abb-4c6c-8f50-7b68a31bccc7,Norte,65+,0
12e1e83b-b887-4c33-99b3-6aaecc2cbe90,Lisboa,65+,0
7db2b11d-9e39-4b68-aee0-86b3fd8efcd2,Lisboa,56-65,0
7147b3fb-a229-4c1f-9c25-770cd496966b,Norte,26-35,0
0d626ea1-3c5b-4ab0-bc6b-5afe596cf994,Centro,65+,0
e9358cba-ed1b-4c51-8550-074868d08d50,Lisboa,36-45,0
90e7f807-24aa-41e4-8e3c-e6c07e8b10a1,Lisboa,56-65,0
c7c8ee8e-a46a-406f-855e-6805a57d5476,Centro,36-45,0
8c6053fe-8dc3-470e-b829-212ac951813e,Centro,56-65,0
915c3759-ce40-41e0-9a52-b65b244b0775,Centro,56-65,0
e0d3676b-d2c1-4e2a-b457-50190b90306b,Norte,36-45,0
c1553b33-b0ef-43ad-af1f-ced9074a072c,Norte,65+,0
cdfcc92c-8f5a-408d-b6ab-0b31717a2719,Norte,36-45,0
9cd6e25f-456f-4649-9133-272210bb1cb6,Norte,56-65,0
e07436c7-25a7-49d6-b4d0-675d4a5e8bd3,Centro,65+,0
8ddd4060-7ae0-48a4-bd0c-1ef4d39c33f1,Centro,26-35,0
ecb22e96-2ebe-46ba-b3fe-fd23876d5511,Norte,26-35,0
da300d7f-1431-4fd5-a48b-6e4ead7dc371,Lisboa,18-25,0
e99cf8ab-1715-496f-9d6f-4973a1bc7418,Norte,46-55,0
34e6fd45-a46d-4ac9-9d2d-2b4ad02857bf,Algarve,65+,0
e4964d12-3498-4685-9e3a-95ab490a31e8,Alentejo,46-55,1
06856d28-d80e-4e71-8d61-61c4b60a1eb4,Norte,56-65,0
74a33e63-0629-42f7-afba-3e229ea79eb0,Lisboa,56-65,0
42e80bcc-cef4-4f0b-be7d-b52cd95d7973,Centro,26-35,0
7a35d54d-75ce-4027-8481-36e1719c88bb,Lisboa,46-55,0
d5ba7b2f-c660-4e91-bce7-3015349bd69e,Lisboa,18-25,0
79cfb3c2-0f4c-4800-8a4a-80e06ba0923f,Centro,26-35,0
c177d554-4a2c-4c69-b067-f491357e42d5,Norte,56-65,0
ea791faa-f64b-45f4-8e94-a5a6e2d7180e,Norte,65+,0
863d35bf-43a6-47ee-bb13-66d15161eb59,Norte,56-65,0
dddb8653-0c09-4157-bfc8-fd08296b5990,Azores,26-35,0
11c90adc-9f75-4eab-8f71-81a36839d07c,Norte,56-65,0
ff7f8d71-9c49-4063-9419-53180103eab7,Alentejo,46-55,0
80bdc7b6-a1b9-45ae-8384-1cc00de02aa8,Norte,26-35,1
3e9c4007-89b4-45ad-90db-42ff06b80eb6,Madeira,46-55,0
82d97b9b-6998-46f6-bdc7-23c2f71c4e77,Alentejo,65+,0
07fa37ed-07db-418a-ae7c-364938e92345,Centro,65+,1
ecdb6eb3-67cf-4897-a390-1155983066cb,Lisboa,65+,0
e53d3e54-8e63-45fd-b40e-df6f59b10630,Centro,46-55,0
0bd97e5f-1fa6-45e4-bff4-80f878179058,Centro,56-65,0
f7d1709c-696f-4d46-9558-a49fe5534eaf,Norte,46-55,0
25a9e5a9-1797-4acf-86ee-c122ff3fa5db,Centro,65+,0
69562f3c-61de-49dc-b764-b1b06496f466,Lisboa,26-35,0
82d4c574-fb6f-4cf1-95ac-cb06c8652f04,Centro,56-65,1
11caf527-1da1-42c1-b5f9-a994129c866d,Norte,36-45,1
a787281a-4491-40c6-a50c-f21575f8f62b,Norte,65+,0
2d78f06b-e4d3-46ca-be54-30a9fe79c18a,Norte,26-35,0
570332c2-d0b3-48da-b8ce-b083d3a760ab,Centro,56-65,0
7152d569-0773-4926-9fa9-b7e429cd16be,Norte,46-55,0
3d23931d-4b47-490e-a59e-4b2ac820c29c,Lisboa,18-25,0
3991e0eb-cb20-4b5f-995c-4dfb6bfa3fa4,Lisboa,65+,0
1e066934-0d62-4802-8098-72604486b8de,Lisboa,56-65,0
1842996a-0d6c-4350-87bd-08be3d80ed26,Centro,36-45,0
e9d735c5-18e4-4a27-b921-afc8b17886f7,Centro,65+,0
69376569-ded1-4fda-8348-0e85e0361dab,Norte,36-45,0
7aef128a-87cb-4d65-be6a-d4bf157df4d0,Norte,65+,0
0c49ec1f-76d0-4f22-8a94-4e8b9071628e,Centro,46-55,0
ce5e7db0-5ce1-4154-8409-a4f3a18195e1,Lisboa,65+,0
ddd4b944-28d9-4df3-9c23-94953737f49c,Lisboa,18-25,0
4c66927b-9ea6-4f0b-a11d-e66a5f11dd17,Lisboa,56-65,0
77972613-f049-476b-ba57-4cf767d90229,Norte,56-65,0
c1061367-25f0-4959-9d10-83f9682d40b7,Lisboa,36-45,0
09ed5a2e-9124-4a00-bf6d-9d97fbf5a445,Alentejo,46-55,0
6e10c288-e194-4a00-8fd1-f679cdb619cc,Norte,26-35,0
d8f6f710-7a8a-42fb-af3b-4eba165f076a,Norte,26-35,0
6c9fda29-ca95-44a0-a1c3-b5441b0dfd35,Norte,56-65,0
faf99ad2-38a0-434c-9992-913de7d89c25,Lisboa,46-55,0
c69e0381-58fc-46e8-ba61-1440c8b78e63,Norte,65+,0
2f2bf856-3436-48ea-97e6-c85c0fc9e847,Norte,36-45,0
172a6e86-2c03-4257-a84f-8278e6ccc7d1,Norte,56-65,0
8a23b9ab-4fe7-42c7-a2dd-f4e6b89d0784,Lisboa,26-35,0
e075629d-0254-4a37-8da1-273d64d8c682,Centro,36-45,0
b1db823f-67a3-4954-930d-ea41f5ba1b1e,Lisboa,36-45,0
b254d8c9-2d5c-42da-a610-a512582e109e,Lisboa,36-45,0
f63d96fd-7555-47b2-a24b-19896e183b45,Algarve,36-45,0
57be3e28-98fa-4682-aa03-bb19547b307b,Lisboa,26-35,0
7be5bef9-36fb-41f1-b7f7-7a6607f20079,Lisboa,56-65,0
b021ac40-4732-4ef2-8a94-b386e47c336f,Centro,18-25,0
aac3b64a-e013-42b0-a2ef-bf8bcfdd8cb7,Lisboa,26-35,0
3f471f9c-4d48-4c38-8842-e31b9790ea04,Centro,46-55,0
e99da95a-9a58-4d42-ae25-d1c736ee7c13,Centro,26-35,0
7933730b-ac59-44d7-a842-6006b03f412e,Madeira,26-35,0
fec58a75-bf80-4287-a3c3-549db38e453a,Norte,36-45,0
7a559a04-8a0b-449e-9b38-c9ee1337af97,Lisboa,65+,0
48f78d16-1791-4b0b-a62f-d875be2e38aa,Norte,18-25,0
e257658f-c553-43fb-9e2f-77e3829f2bb1,Lisboa,65+,0
297c24f3-f609-4cb7-8c1a-c4921f01e871,Lisboa,65+,0
eea831e3-5499-4207-a20b-80d9bb775c67,Norte,36-45,0
912299c0-30a6-4157-a15f-3aa6452ae839,Lisboa,65+,0
8e319e5d-0e08-44be-9965-524ff34ab409,Algarve,36-45,0
a8795e96-0a07-437a-b59b-e8965d55c817,Centro,36-45,0
13405d6c-edb6-4726-b5fe-10340af100ef,Norte,26-35,0
187040ed-854c-4363-b44d-3d296555d664,Norte,65+,0
49ec31d3-6765-42bf-8ab1-8fefa918184f,Lisboa,56-65,0
1603540e-2349-40c6-b7ef-b1ba0774c964,Madeira,46-55,0
0a3d0845-3975-4b3a-91c2-60962ff9cba8,Centro,36-45,0
3f998d72-d2a3-4ad6-bb33-d3f0dbd1935b,Centro,56-65,0
bbd5e86f-c56e-46c8-8492-29251008afec,Lisboa,65+,0
cba64255-a579-49a3-8868-ee61fdd09ff9,Centro,36-45,0
351ae181-aa7e-4c3c-a40e-b89176a82b66,Algarve,26-35,0
fb860c00-8e05-453b-8fc4-85fdc8e0b6b0,Norte,18-25,0
e242374a-a7cf-412e-9af7-4d29859a725c,Norte,56-65,0
7584046d-82f9-4911-8ba2-dcd8bbf6dda8,Alentejo,26-35,0
c4bc39d6-a6b2-4703-a72c-3de5ae3adb4b,Lisboa,26-35,0
15d16c75-40fe-4b8f-9c81-4705165e7db0,Norte,65+,0
3abcd77f-d202-40cc-b97a-c8ca17c4c942,Lisboa,26-35,0
93501c3a-0da6-4c72-accf-17ee997d4350,Lisboa,36-45,0
2d6f7243-4928-4ce1-b814-abfc0e78449d,Alentejo,65+,0
c8abbb45-b4c1-482f-995d-fb8d949f96a7,Lisboa,36-45,0
4ae032a5-97b4-4537-8975-0bf2b67393b7,Azores,46-55,0
b5c55a9d-eeab-47d0-af57-665267f9033e,Norte,46-55,0
64152b3b-502c-43ab-9d52-3b9e121df21d,Norte,46-55,0
4138f385-0371-4454-a640-442a5512e12b,Lisboa,56-65,0
3d359bfc-8ebf-49e9-b351-5eeb48813a68,Alentejo,46-55,0
8962dabe-6110-442f-a480-370ce59782a2,Norte,26-35,0
31084cd5-ef0d-4900-aa4f-3e6022f38afd,Centro,26-35,0
426e0edb-4f34-4921-8d27-faa778e68a46,Centro,65+,0
4bd5c55f-a940-495c-944f-73bf03e313ec,Centro,36-45,0
54977c0f-02b9-4bc9-a45f-4d1ee960a658,Norte,36-45,0
b5010822-acbd-467b-81c2-293568c73083,Norte,65+,0
30506a27-2529-415f-bb27-401a3c9b2636,Lisboa,65+,0
4a915b1f-cd42-496b-98d4-f3fdb87fdbbc,Lisboa,65+,0
1f5ae42a-c1f0-4d30-8f85-82b8da4ef0e3,Alentejo,36-45,0
29bdda9d-202f-4f94-b26a-3049e9115691,Azores,36-45,0
cf671c61-1e78-46ee-885c-50339a808771,Lisboa,65+,0
a5c7c6f4-02b9-4973-8b9d-171befa36557,Norte,46-55,0
3a031297-65e6-4cb3-91f6-801de52835ed,Centro,65+,0
2ab8e5ed-50ec-4208-817f-243f761ab2a6,Norte,18-25,0
a7ffaffe-7818-4197-8dae-ceb167ede448,Norte,56-65,0
767626bf-a5cd-44ef-bdca-c8266ef30071,Lisboa,56-65,0
54752823-6c43-44f0-8c46-472927cace4d,Norte,46-55,0
24b125d4-53d7-43d8-967e-34b652f89e11,Norte,65+,0
cae408be-4ba5-4aec-9e71-7e339453ad26,Norte,26-35,0
a69caf62-a903-46c7-b246-b2e66cd682dc,Norte,36-45,0
42748e38-b528-4e10-aa55-0e852704f475,Algarve,36-45,0
a1266496-b9eb-4ad5-9fe9-3b3317854d55,Centro,65+,0
ac6dda77-1252-4b11-96ce-102787cc7b89,Norte,36-45,0
b890e1c2-43a4-4be6-b131-3d8ef9c65143,Lisboa,56-65,0
152577b5-7386-4d9d-84dd-a019f7f64f12,Norte,46-55,0
0b02606c-c7a7-455c-8693-d82b021f6e35,Alentejo,36-45,0
4b6a0d8f-cebc-48c8-9538-2fd9ebd16ede,Alentejo,56-65,0
3f496a27-528c-4c9c-b982-a2d74e47f16a,Centro,36-45,0
559cc0ae-bb48-4210-a760-630bc896eb34,Lisboa,65+,1
2f8241af-7634-4a7c-918e-b0eeb4fe5064,Norte,65+,0
5bcdfb18-35fa-4b1d-bb77-ba48749c6626,Lisboa,36-45,1
10ff9726-4355-40b0-9a21-f708cbc126c7,Centro,36-45,0
2843e3c6-5271-464c-90f9-419fed645eb5,Centro,56-65,0
00a5c755-ad55-4310-b93d-4745ca3f4b3b,Centro,65+,0
f2b79d44-47b3-4bec-83d5-bf1e37f48df5,Norte,46-55,0
7350c7d4-d888-44f7-8ec2-356128a04c0e,Centro,56-65,0
88ecf374-b910-4703-93df-71ab730bfa02,Centro,46-55,0
1c4333ca-a489-4eac-a818-ae26865f19c4,Norte,36-45,0
d8666d27-370f-4cc2-8d42-48aaf8baa064,Norte,65+,0
2c12501e-0ce4-49c0-8c65-f6e9da7ac2ae,Azores,56-65,0
1be0aded-e447-40db-970b-161deefe5965,Centro,36-45,0
328831f2-418d-4a7f-b36f-70d8d609a82b,Centro,26-35,0
bc3982a9-58d8-4a7e-ae6c-886d8a488eda,Norte,56-65,0
e12d626c-5342-48bd-9feb-8f6887d0d717,Norte,18-25,0
d399a0ce-f61a-4f11-927f-ecf5b0638434,Lisboa,65+,0
fb456caa-6e6a-4375-bb7c-fd948a805e28,Alentejo,65+,0
99d9d9dd-160b-4cbb-9c97-7f9a91c1a964,Lisboa,56-65,0
589512e0-a0ff-4cd5-aaf0-0ea14c070a16,Lisboa,56-65,0
01b4e2a7-1a57-4cdd-aad7-576ecb87367f,Centro,36-45,0
608703c7-1aeb-4377-b752-c453e83df504,Centro,46-55,0
6fba8386-bb3e-4f38-afa5-b755d851fddb,Centro,36-45,0
f0f3919c-ebc8-4fa9-86ba-6368a272db44,Norte,26-35,0
efbf32b9-1cdd-4a5c-82b8-873358fe25ca,Centro,46-55,0
7c7236db-23b4-4f55-9327-27b2c74b7303,Algarve,26-35,0
4b40de95-e6cc-453a-ba81-fc64dc4307b6,Norte,18-25,0
7373c813-250a-4e92-a3ea-19ebaa8a1dc5,Norte,65+,0
3a02ae0a-8793-4acf-97d4-a6aa8f1cc0c7,Norte,65+,0
ba1b2ce2-5c50-40e5-bd2d-c9cbb3cf26c5,Algarve,65+,0
e93a6f95-44ab-4f14-bd7a-b02b4be341e7,Norte,56-65,0
ebf5a76f-fe0a-4126-ad78-732ae9605e8e,Norte,65+,0
3f6e6376-aa7c-4ec6-8fed-2eefa9a4fc85,Norte,56-65,0
4b1ab8cb-9203-409d-91e0-4972197edb55,Norte,65+,0
167af061-4922-465b-bcc4-5cac72fd6fbe,Lisboa,65+,0
8c1818d1-8ff4-428e-aebf-aeab8f2b9afd,Lisboa,36-45,0
72260c5c-98e3-4344-8a59-6519de1032f9,Lisboa,26-35,0
12381ca1-02e3-4cd5-87af-e251341e9608,Norte,65+,0
03bccd11-3345-4942-a2e3-7bba965d5092,Norte,26-35,0
430f3b48-7010-4cd8-b6e1-255844c6863e,Madeira,46-55,0
5357866d-ba68-47f2-abe6-2f54dd6c37ee,Algarve,46-55,0
d206bb24-4833-4c45-b184-61fbe3495dfc,Algarve,65+,0
00195882-54ee-4de6-8cdb-361612d42f33,Alentejo,65+,0
